Día,Fecha,Casos Nuevos,Casos Nuevos Sin Síntomas,Casos Nuevos Con Síntomas,Casos Nuevos Sin Notificar,Recuperados Nuevos,Activos,Activos Probables,Fallecidos Nuevos,PCR Nuevos,Casos Acumulados,Recuperados Acumulados,Fallecidos Acumulados,PCR Acumulados,Tasa de Crecimiento,M.E por 100.000 habitantes,Tasa de Positividad (%),Residencias Cupos Totales,Residencias Usuarios,Residencias Totales,UCI COVID-19,UCI Habilitadas,UCI Ocupadas no COVID-19,UCI Ocupadas,UTI Ocupadas,UTI Totales,VMI COVID Confirmados,VMI Sospecha,VMI Ocupados,VMI Totales,RE Regional,RE Iquique,RE Tamarugal,Var. Casos Nuevos (%),Var. Recuperados (%),Var. Fallecidos Nuevos (%),Var. Activos Nuevos (%),Var. PCR Nuevos (%),Var. R. Usuarios Nuevos (%)
0.0,2020-03-03,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2020-03-04,0.0,,0,,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,0,0,0,,,,,,,,,,,,,,,,,,,
0.0,2020-03-05,0.0,,0,,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,0,0,0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2020-03-06,0.0,,0,,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,0,0,0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2020-03-07,0.0,,0,,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,0,0,0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2020-03-08,0.0,,0,,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,0,0,0,,,,,,,,,,,3.05,3.03,4.49,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2020-03-09,0.0,,0,,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,0,0,0,,,,,,,,,,,2.68,2.65,4.17,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2020-03-10,0.0,,0,,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,0,0,0,,,,,,,,,,,2.47,2.4,3.87,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2020-03-11,0.0,,0,,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,0,0,0,,,,,,,,,,,2.2,2.15,3.8,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2020-03-12,0.0,,0,,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,0,0,0,,,,,,,,,,,1.99,2.01,3.6,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2020-03-13,0.0,,0,,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,0,0,0,,,,,,,,,,,1.84,1.85,3.39,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2020-03-14,0.0,,0,,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,0,0,0,,,,,,,,,,,1.72,1.7,3.26,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2020-03-15,0.0,,0,,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,0,0,0,,,,,,,,,,,1.71,1.61,3.09,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2020-03-16,0.0,,0,,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,0,0,0,,,,,,,,,,,1.76,1.67,3.17,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2020-03-17,0.0,,0,,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,0,0,0,,,,,,,,,,,1.8,1.66,3.09,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2020-03-18,0.0,,0,,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,0,0,0,,,,,,,,,,,1.85,1.66,3.23,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2020-03-19,0.0,,0,,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,0,0,0,,,,,,,,,,,1.82,1.67,3.04,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2020-03-20,0.0,,0,,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,0,0,0,,,,,,,,,,,1.81,1.62,3.13,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2020-03-21,0.0,,0,,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,0,0,0,,,,,,,,,,,1.79,1.58,2.98,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2020-03-22,0.0,,0,,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,0,0,0,,,,,,,,,,,1.72,1.55,2.93,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2020-03-23,1.0,,1,,0,1,0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,inf,0,0,0,,,,,,,,,,,1.69,1.6,3.08,0.0,0.0,0.0,0.0,0.0,0.0
2.0,2020-03-24,3.0,,3,,0,4,0,0.0,0.0,4.0,0,0.0,0.0,3.0,0.0,inf,0,0,0,,,,,,,,,,,1.62,1.6,2.91,200.0,0.0,0.0,0.0,0.0,0.0
3.0,2020-03-25,0.0,,0,,0,4,0,0.0,0.0,4.0,0,0.0,0.0,0.0,0.0,,0,0,0,,,,,,,,,,,1.58,1.57,2.8,-100.0,0.0,0.0,0.0,0.0,0.0
4.0,2020-03-26,1.0,,1,,0,5,0,0.0,0.0,5.0,0,0.0,0.0,0.0,0.0,inf,0,0,0,,,,,,,,,,,1.55,1.5,2.76,0.0,0.0,0.0,0.0,0.0,0.0
5.0,2020-03-27,0.0,,0,,0,5,0,0.0,0.0,5.0,0,0.0,0.0,0.0,0.0,,0,0,0,,,,,,,,,,,1.49,1.46,2.58,-100.0,0.0,0.0,0.0,0.0,0.0
6.0,2020-03-28,0.0,,0,,0,5,0,0.0,0.0,5.0,0,0.0,0.0,0.0,0.0,,0,0,0,,,,,,,,,,,1.47,1.43,2.5,0.0,0.0,0.0,0.0,0.0,0.0
7.0,2020-03-29,1.0,,1,,0,6,0,0.0,0.0,6.0,0,0.0,0.0,0.0,0.0,inf,0,0,0,,,,,,,,,,,1.41,1.38,2.3,0.0,0.0,0.0,0.0,0.0,0.0
8.0,2020-03-30,2.0,,2,,0,8,0,0.0,0.0,8.0,0,0.0,0.0,2.0,0.0,inf,0,0,0,,,,,,,,,,,1.46,1.39,2.46,100.0,0.0,0.0,0.0,0.0,0.0
9.0,2020-03-31,2.0,,2,,0,10,0,0.0,0.0,10.0,0,0.0,0.0,1.0,0.0,inf,0,0,0,,,,,,,,,,,1.51,1.37,2.42,0.0,0.0,0.0,0.0,0.0,0.0
10.0,2020-04-01,0.0,,0,,0,10,0,0.0,0.0,10.0,0,0.0,0.0,0.0,0.0,,0,0,0,1,,,,,,,,,,1.55,1.36,2.5,-100.0,0.0,0.0,0.0,0.0,0.0
11.0,2020-04-02,2.0,,2,,0,12,0,0.0,0.0,12.0,0,0.0,0.0,0.0,0.0,inf,0,0,0,1,,,,,,,,,,1.55,1.38,2.45,0.0,0.0,0.0,0.0,0.0,0.0
12.0,2020-04-03,1.0,,1,,0,13,0,0.0,0.0,13.0,0,0.0,0.0,0.5,0.0,inf,0,0,0,1,,,,,,,,,,1.57,1.38,2.49,-50.0,0.0,0.0,0.0,0.0,0.0
13.0,2020-04-04,4.0,,4,,0,17,0,0.0,0.0,17.0,0,0.0,0.0,4.0,0.0,inf,0,0,0,1,,,,,,,,,,1.56,1.37,2.24,300.0,0.0,0.0,0.0,0.0,0.0
14.0,2020-04-05,3.0,,3,,0,20,0,0.0,0.0,20.0,0,0.0,0.0,0.75,0.0,inf,0,0,0,1,,,,,,,,,,1.54,1.37,2.28,-25.0,0.0,0.0,0.0,0.0,0.0
15.0,2020-04-06,1.0,,1,,0,20,0,0.0,0.0,21.0,0,0.0,0.0,0.33,0.0,inf,0,0,0,2,,,,,,,,,,1.54,1.38,2.04,-66.67,0.0,0.0,0.0,0.0,0.0
16.0,2020-04-07,2.0,,2,,1,19,0,0.0,0.0,23.0,1,0.0,0.0,2.0,0.0,inf,0,0,0,2,,,,,,,,,,1.51,1.39,1.96,100.0,0.0,0.0,0.0,0.0,0.0
17.0,2020-04-08,3.0,,3,,3,22,0,0.0,0.0,26.0,4,0.0,0.0,1.5,0.0,inf,0,0,0,2,,,,,,,,,,1.43,1.37,1.75,50.0,0.0,0.0,0.0,0.0,0.0
18.0,2020-04-09,3.0,,3,,0,24,0,0.0,0.0,29.0,4,0.0,0.0,1.0,0.0,inf,0,0,0,2,,,,,,,,,,1.4,1.35,1.65,0.0,0.0,0.0,0.0,0.0,0.0
19.0,2020-04-10,6.0,,6,,1,30,0,0.0,0.0,35.0,5,0.0,0.0,2.0,0.0,inf,0,0,0,3,,,,,,,,,,1.33,1.33,1.48,100.0,0.0,0.0,0.0,0.0,0.0
20.0,2020-04-11,3.0,,3,,0,33,0,0.0,0.0,38.0,5,0.0,0.0,0.5,0.0,inf,0,0,0,3,,,,,,,,,,1.28,1.32,1.39,-50.0,0.0,0.0,0.0,0.0,0.0
21.0,2020-04-12,8.0,,8,,0,40,0,0.0,0.0,46.0,5,0.0,0.0,2.67,0.0,inf,0,0,0,2,,,,11.0,12.0,1.0,2.0,7.0,11.0,1.24,1.32,1.25,166.67,0.0,0.0,0.0,0.0,0.0
22.0,2020-04-13,6.0,,6,,1,44,0,0.0,0.0,52.0,6,0.0,0.0,0.75,0.0,inf,0,0,0,2,,,,9.0,12.0,0.0,2.0,6.0,11.0,1.25,1.38,1.23,-25.0,0.0,0.0,0.0,0.0,0.0
23.0,2020-04-14,10.0,,10,,2,52,0,0.0,0.0,62.0,8,0.0,0.0,1.67,0.0,inf,0,0,0,1,13,7,7,,,,,,,1.27,1.43,1.17,66.67,0.0,0.0,0.0,0.0,0.0
24.0,2020-04-15,0.0,,0,,2,52,0,0.0,0.0,62.0,10,0.0,0.0,0.0,0.0,,0,0,0,0,,,,10.0,12.0,0.0,0.0,3.0,11.0,1.32,1.46,1.15,-100.0,0.0,0.0,0.0,0.0,0.0
25.0,2020-04-16,4.0,,4,,0,54,0,0.0,0.0,66.0,10,0.0,0.0,0.0,0.0,inf,0,0,0,0,13,6,6,11.0,12.0,0.0,0.0,3.0,11.0,1.33,1.45,1.15,0.0,0.0,0.0,0.0,0.0,0.0
26.0,2020-04-17,7.0,,7,,2,60,0,0.0,0.0,73.0,12,0.0,0.0,1.75,0.0,inf,0,0,0,0,13,4,4,,,,,,,1.33,1.46,1.07,75.0,0.0,0.0,0.0,0.0,0.0
27.0,2020-04-18,8.0,,8,,1,64,0,0.0,60.0,81.0,13,0.0,60.0,1.14,0.0,13.0,0,0,0,0,15,5,6,6.0,12.0,1.0,0.0,4.0,11.0,1.33,1.44,1.02,14.29,0.0,0.0,0.0,0.0,0.0
28.0,2020-04-19,9.0,,9,,4,70,0,0.0,0.0,90.0,17,0.0,60.0,1.12,0.0,inf,0,0,0,1,15,4,5,6.0,12.0,1.0,0.0,2.0,11.0,1.32,1.44,0.98,12.5,0.0,0.0,0.0,-100.0,0.0
29.0,2020-04-20,3.0,,3,,3,72,0,0.0,0.0,93.0,20,0.0,60.0,0.33,0.0,inf,0,0,0,1,15,3,4,,,,,,,1.36,1.5,0.93,-66.67,0.0,0.0,0.0,0.0,0.0
30.0,2020-04-21,11.0,,11,,1,81,0,0.0,30.0,104.0,21,0.0,90.0,3.67,0.0,37.0,0,0,0,1,11,2,4,5.0,12.0,2.0,0.0,5.0,11.0,1.36,1.52,0.86,266.67,0.0,0.0,0.0,0.0,0.0
31.0,2020-04-22,10.0,,10,,2,88,0,0.0,59.0,114.0,23,0.0,149.0,0.91,0.0,17.0,0,0,0,2,12,4,6,5.0,12.0,2.0,0.0,5.0,11.0,1.33,1.5,0.83,-9.09,0.0,0.0,0.0,96.67,0.0
32.0,2020-04-23,14.0,,14,,3,99,0,0.0,30.0,128.0,26,0.0,179.0,1.4,0.0,47.0,0,0,0,2,11,4,6,8.0,12.0,1.0,0.0,3.0,11.0,1.31,1.48,0.77,40.0,0.0,0.0,0.0,-49.15,0.0
33.0,2020-04-24,6.0,,6,,3,99,0,0.0,203.0,134.0,29,0.0,382.0,0.43,0.0,3.0,0,0,0,2,11,2,5,,,,,,,1.32,1.47,0.82,-57.14,0.0,0.0,0.0,576.67,0.0
34.0,2020-04-25,9.0,,9,,6,104,0,1.0,118.0,143.0,35,1.0,500.0,1.5,0.0,8.0,0,0,0,3,11,5,7,,,,,,,1.34,1.47,0.88,50.0,0.0,0.0,0.0,-41.87,0.0
35.0,2020-04-26,13.0,,13,,3,109,0,0.0,58.0,156.0,38,1.0,558.0,1.44,0.0,22.0,0,0,0,2,11,4,6,,,,,,,1.4,1.5,0.94,44.44,0.0,-100.0,0.0,-50.85,0.0
36.0,2020-04-27,8.0,,8,,8,111,0,0.0,58.0,164.0,46,1.0,616.0,0.62,0.0,14.0,0,0,0,2,11,4,6,,,,,,,1.51,1.57,1.05,-38.46,0.0,0.0,0.0,0.0,0.0
37.0,2020-04-28,5.0,,5,,6,106,0,0.0,57.0,169.0,52,1.0,673.0,0.62,0.0,9.0,0,0,0,2,11,2,5,,,,,,,1.63,1.65,1.21,-37.5,0.0,0.0,0.0,-1.72,0.0
38.0,2020-04-29,14.0,0,14,0.0,10,120,0,0.0,111.0,183.0,62,1.0,784.0,2.8,0.0,13.0,0,0,0,3,11,3,5,10.0,12.0,2.0,0.0,3.0,11.0,1.62,1.61,1.35,180.0,0.0,0.0,0.0,94.74,0.0
39.0,2020-04-30,15.0,0,15,0.0,0,131,0,0.0,124.0,198.0,62,1.0,908.0,1.07,0.0,12.0,0,0,0,2,11,3,5,10.0,12.0,2.0,2.0,5.0,11.0,1.63,1.61,1.44,7.14,0.0,0.0,0.0,11.71,0.0
40.0,2020-05-01,2.0,2,0,0.0,4,126,0,0.0,8.0,200.0,66,1.0,916.0,0.13,0.0,25.0,0,0,0,2,12,4,6,7.0,12.0,1.0,2.0,5.0,11.0,1.66,1.64,1.54,-86.67,0.0,0.0,0.0,-93.55,0.0
41.0,2020-05-02,12.0,1,11,0.0,7,130,0,0.0,102.0,212.0,73,1.0,1018.0,6.0,0.0,12.0,0,0,0,2,12,2,6,10.0,12.0,3.0,0.0,5.0,11.0,1.66,1.65,1.53,500.0,0.0,0.0,0.0,1175.0,0.0
42.0,2020-05-03,60.0,6,54,0.0,8,181,0,0.0,90.0,272.0,81,1.0,1108.0,5.0,0.0,67.0,0,0,0,4,12,4,8,9.0,12.0,3.0,0.0,6.0,11.0,1.66,1.66,1.52,400.0,0.0,0.0,0.0,-11.76,0.0
43.0,2020-05-04,23.0,7,16,0.0,9,201,0,0.0,90.0,295.0,90,1.0,1198.0,0.38,0.0,26.0,0,0,0,4,12,2,7,,,,,,,1.66,1.67,1.47,-61.67,0.0,0.0,0.0,0.0,0.0
44.0,2020-05-05,27.0,13,14,0.0,3,217,0,0.0,123.0,322.0,93,1.0,1321.0,1.17,0.0,22.0,0,0,0,5,14,3,8,,,,,,,1.56,1.58,1.43,17.39,0.0,0.0,0.0,36.67,0.0
45.0,2020-05-06,17.0,4,13,0.0,11,224,0,0.0,53.0,339.0,104,1.0,1374.0,0.63,0.0,32.0,0,0,0,5,14,6,11,12.0,12.0,4.0,0.0,9.0,11.0,1.66,1.69,1.36,-37.04,0.0,0.0,0.0,-56.91,0.0
46.0,2020-05-07,78.0,40,38,0.0,10,288,0,0.0,221.0,417.0,114,1.0,1595.0,4.59,0.0,35.0,0,0,0,5,14,7,11,8.0,12.0,5.0,0.0,10.0,11.0,1.55,1.57,1.34,358.82,0.0,0.0,0.0,316.98,0.0
47.0,2020-05-08,42.0,37,5,0.0,14,324,0,0.0,169.0,459.0,128,1.0,1764.0,0.54,0.0,25.0,0,0,0,4,14,5,11,8.0,12.0,6.0,0.0,10.0,11.0,1.48,1.5,1.3,-46.15,0.0,0.0,0.0,-23.53,0.0
48.0,2020-05-09,26.0,1,25,0.0,6,342,0,0.0,184.0,485.0,134,1.0,1948.0,0.62,0.0,14.0,0,0,0,6,14,6,12,9.0,12.0,6.0,0.0,9.0,15.0,1.41,1.43,1.33,-38.1,0.0,0.0,0.0,8.88,0.0
49.0,2020-05-10,35.0,7,28,0.0,8,364,0,0.0,185.0,520.0,142,1.0,2133.0,1.35,0.0,19.0,0,0,0,6,14,3,10,,,,,,,1.36,1.38,1.31,34.62,0.0,0.0,0.0,0.54,0.0
50.0,2020-05-11,27.0,9,18,0.0,13,383,0,0.0,275.0,547.0,155,1.0,2408.0,0.77,0.0,10.0,0,0,0,7,14,2,11,,,,,,,1.4,1.4,1.48,-22.86,0.0,0.0,0.0,48.65,0.0
51.0,2020-05-12,31.0,8,23,0.0,8,409,0,0.0,274.0,578.0,163,1.0,2408.0,1.15,0.0,11.0,0,0,0,9,14,4,12,4.0,6.0,12.0,3.0,18.0,18.0,1.43,1.43,1.48,14.81,0.0,0.0,0.0,-0.36,0.0
52.0,2020-05-13,37.0,6,31,0.0,5,432,0,0.0,274.0,615.0,168,1.0,2414.0,1.19,0.0,13.5,0,0,0,8,21,11,20,6.0,6.0,11.0,2.0,18.0,18.0,1.37,1.37,1.53,19.35,0.0,0.0,0.0,-97.81,0.0
53.0,2020-05-14,67.0,16,51,0.0,14,484,0,0.0,274.0,682.0,182,1.0,2688.0,1.81,0.0,24.0,0,0,0,9,22,8,21,5.0,6.0,14.0,2.0,19.0,19.0,1.38,1.38,1.52,81.08,0.0,0.0,0.0,4466.67,0.0
54.0,2020-05-15,97.0,22,75,0.0,15,578,0,1.0,346.0,779.0,197,2.0,3034.0,1.45,1.0,28.0,0,0,0,13,22,8,21,6.0,11.0,13.0,2.0,20.0,23.0,1.43,1.43,1.51,44.78,0.0,0.0,0.0,26.28,0.0
55.0,2020-05-16,66.0,15,51,0.0,2,632,0,0.0,268.0,845.0,199,2.0,3302.0,0.68,1.0,25.0,0,0,0,13,23,9,21,9.0,11.0,12.0,2.0,21.0,23.0,1.42,1.41,1.5,-31.96,0.0,-100.0,0.0,-22.54,0.0
56.0,2020-05-17,130.0,22,108,0.0,12,700,0,2.0,374.0,975.0,211,4.0,3676.0,1.97,1.0,35.0,0,0,0,12,23,6,22,10.0,11.0,15.0,1.0,24.0,26.0,1.38,1.38,1.47,96.97,0.0,0.0,0.0,39.55,0.0
57.0,2020-05-18,81.0,8,73,0.0,60,758,0,0.0,284.0,1056.0,271,4.0,3960.0,0.62,1.0,29.0,0,0,0,16,29,4,22,11.0,11.0,18.0,1.0,26.0,26.0,1.35,1.35,1.56,-37.69,0.0,-100.0,0.0,-24.06,0.0
58.0,2020-05-19,53.0,13,40,0.0,23,784,0,0.0,269.0,1109.0,294,4.0,4229.0,0.65,1.0,20.0,0,0,0,18,29,3,21,10.0,12.0,20.0,0.0,27.0,28.0,1.29,1.29,1.56,-34.57,0.0,0.0,0.0,-5.28,0.0
59.0,2020-05-20,30.0,2,28,0.0,27,797,0,0.0,121.0,1139.0,321,4.0,4350.0,0.57,1.0,25.0,0,0,0,18,29,5,26,8.0,12.0,16.0,2.0,24.0,28.0,1.29,1.28,1.62,-43.4,0.0,0.0,0.0,-55.02,0.0
60.0,2020-05-21,107.0,8,99,0.0,17,826,0,0.0,361.0,1246.0,338,4.0,4711.0,3.57,1.0,30.0,0,0,0,21,29,10,28,8.0,12.0,16.0,2.0,22.0,28.0,1.26,1.24,1.62,256.67,0.0,0.0,0.0,198.35,0.0
61.0,2020-05-22,147.0,26,121,0.0,78,930,0,1.0,342.0,1393.0,416,5.0,5053.0,1.37,1.0,43.0,0,0,0,18,29,6,23,,,,,,,1.18,1.16,1.62,37.38,0.0,0.0,0.0,-5.26,0.0
62.0,2020-05-23,78.0,10,68,0.0,42,982,0,0.0,347.0,1471.0,458,5.0,5400.0,0.53,1.0,22.0,0,0,0,17,29,4,21,9.0,12.0,13.0,0.0,17.0,28.0,1.18,1.16,1.56,-46.94,0.0,-100.0,0.0,1.46,0.0
63.0,2020-05-24,93.0,8,85,0.0,26,1038,0,2.0,335.0,1564.0,484,7.0,5735.0,1.19,2.0,28.0,0,0,0,17,29,6,21,10.0,12.0,14.0,0.0,16.0,28.0,1.14,1.12,1.52,19.23,0.0,0.0,0.0,-3.46,0.0
64.0,2020-05-25,66.0,13,53,0.0,35,1077,0,0.0,365.0,1630.0,519,7.0,6100.0,0.71,2.0,18.0,0,0,0,15,29,2,18,,12.0,14.0,0.0,17.0,28.0,1.11,1.1,1.42,-29.03,0.0,-100.0,0.0,8.96,0.0
65.0,2020-05-26,107.0,10,97,0.0,27,1152,0,1.0,586.0,1737.0,546,8.0,6686.0,1.62,2.0,18.0,0,0,0,16,34,0,16,6.0,12.0,15.0,1.0,18.0,28.0,1.09,1.07,1.43,62.12,0.0,0.0,0.0,60.55,0.0
66.0,2020-05-27,74.0,4,70,0.0,31,1186,0,3.0,314.0,1811.0,577,11.0,7000.0,0.69,3.0,24.0,0,0,0,16,34,4,27,5.0,12.0,22.0,0.0,26.0,28.0,1.04,1.03,1.46,-30.84,0.0,200.0,0.0,-46.42,0.0
67.0,2020-05-28,146.0,27,119,0.0,37,1264,0,1.0,360.0,1957.0,614,12.0,7360.0,1.97,3.0,41.0,0,0,,23,34,6,29,7.0,11.0,23.0,0.0,25.0,35.0,1.04,1.02,1.46,97.3,0.0,-66.67,0.0,14.65,0.0
68.0,2020-05-29,136.0,6,130,0.0,67,1302,0,2.0,470.0,2093.0,681,14.0,7830.0,0.93,4.0,29.0,40,32,2,23,34,4,27,8.0,11.0,24.0,2.0,31.0,35.0,1.02,1.0,1.39,-6.85,0.0,100.0,0.0,30.56,
69.0,2020-05-30,157.0,33,124,0.0,96,1389,0,4.0,565.0,2250.0,777,18.0,8395.0,1.15,5.0,28.0,40,32,2,23,34,5,30,,,,,,,0.99,0.97,1.35,15.44,0.0,100.0,0.0,20.21,0.0
70.0,2020-05-31,111.0,25,86,0.0,66,1369,0,3.0,472.0,2361.0,843,21.0,8867.0,0.71,5.0,24.0,119,45,4,25,34,4,30,4.0,6.0,25.0,1.0,28.0,35.0,0.97,0.95,1.29,-29.3,0.0,-25.0,0.0,-16.46,40.62
71.0,2020-06-01,165.0,13,152,0.0,128,1452,0,1.0,445.0,2526.0,971,22.0,9312.0,1.49,6.0,37.0,119,61,,26,34,0,29,6.0,6.0,28.0,0.0,30.0,35.0,0.99,0.96,1.36,48.65,0.0,-66.67,0.0,-5.72,
72.0,2020-06-02,68.0,8,60,0.0,81,1466,0,1.0,346.0,2594.0,1052,23.0,9658.0,0.41,6.0,20.0,119,76,4,29,34,0,32,0.0,0.0,32.0,1.0,35.0,35.0,0.98,0.95,1.35,-58.79,0.0,0.0,0.0,-22.25,
73.0,2020-06-03,88.0,12,76,0.0,53,1519,0,5.0,207.0,2682.0,1105,28.0,9865.0,1.29,7.0,43.0,119,85,4,32,34,0,32,9.0,12.0,35.0,0.0,37.0,54.0,0.97,0.94,1.25,29.41,0.0,400.0,0.0,-40.17,11.84
74.0,2020-06-04,128.0,20,108,0.0,30,1540,0,0.0,248.0,2810.0,1135,28.0,10113.0,1.45,7.0,52.0,219,97,8,32,40,5,39,3.0,12.0,38.0,0.0,41.0,54.0,0.96,0.93,1.22,45.45,0.0,-100.0,0.0,19.81,14.12
75.0,2020-06-05,155.0,16,139,0.0,107,1549,0,0.0,458.0,2965.0,1242,28.0,10571.0,1.21,7.0,34.0,248,111,8,34,40,0,39,0.0,0.0,39.0,0.0,43.0,60.0,0.97,0.94,1.28,21.09,0.0,0.0,0.0,84.68,14.43
76.0,2020-06-06,129.0,25,104,0.0,146,1598,0,2.0,446.0,3094.0,1388,30.0,11017.0,0.83,8.0,29.0,235,118,10,39,44,0,41,0.0,0.0,37.0,0.0,39.0,60.0,0.99,0.95,1.31,-16.77,0.0,0.0,0.0,-2.62,6.31
77.0,2020-06-07,156.0,37,119,0.0,78,1658,0,5.0,450.0,3250.0,1466,35.0,11467.0,1.21,9.0,35.0,235,131,10,41,44,0,44,0.0,0.0,39.0,0.0,40.0,60.0,0.99,0.96,1.24,20.93,0.0,150.0,0.0,0.9,11.02
78.0,2020-06-08,142.0,9,133,0.0,91,1734,0,0.0,449.0,3392.0,1557,35.0,11916.0,0.91,9.0,32.0,235,162,10,44,47,0,45,0.0,0.0,37.0,0.0,41.0,60.0,0.98,0.94,1.26,-8.97,0.0,-100.0,0.0,-0.22,23.66
79.0,2020-06-09,99.0,10,89,0.0,66,1727,0,0.0,312.0,3491.0,1623,35.0,12228.0,0.7,9.0,32.0,235,164,10,45,47,3,45,0.0,0.0,42.0,0.0,43.0,60.0,0.99,0.96,1.25,-30.28,0.0,0.0,0.0,-30.51,1.23
80.0,2020-06-10,100.0,21,79,0.0,106,1745,0,11.0,329.0,3591.0,1729,46.0,12557.0,1.01,12.0,30.0,313,250,8,42,47,0,47,6.0,6.0,40.0,0.0,42.0,60.0,1.0,0.95,1.28,1.01,0.0,0.0,0.0,5.45,52.44
81.0,2020-06-11,105.0,13,92,0.0,71,1705,0,0.0,344.0,3696.0,1800,46.0,12901.0,1.05,12.0,31.0,467,310,10,47,49,2,47,2.0,6.0,38.0,1.0,41.0,60.0,0.99,0.95,1.2,5.0,0.0,-100.0,0.0,4.56,24.0
82.0,2020-06-12,127.0,36,91,0.0,145,1696,0,2.0,495.0,3823.0,1945,48.0,13396.0,1.21,13.0,26.0,467,310,10,45,47,0,45,3.0,6.0,40.0,1.0,42.0,60.0,0.98,0.96,1.08,20.95,0.0,0.0,0.0,43.9,0.0
83.0,2020-06-13,181.0,29,152,0.0,134,1720,0,4.0,395.0,4004.0,2079,52.0,13791.0,1.43,14.0,46.0,489,326,10,45,49,2,47,4.0,6.0,34.0,2.0,38.0,60.0,0.95,0.93,1.02,42.52,0.0,100.0,0.0,-20.2,5.16
84.0,2020-06-14,141.0,22,119,0.0,153,1747,0,6.0,482.0,4145.0,2232,58.0,14273.0,0.78,15.0,29.0,491,358,10,45,53,9,45,5.0,6.0,32.0,0.0,33.0,60.0,0.95,0.93,1.01,-22.1,0.0,50.0,0.0,22.03,9.82
85.0,2020-06-15,113.0,23,90,0.0,108,1696,0,0.0,360.0,4258.0,2340,58.0,14633.0,0.8,15.0,31.0,491,381,10,36,50,6,41,5.0,6.0,38.0,0.0,38.0,60.0,0.93,0.92,0.93,-19.86,0.0,-100.0,0.0,-25.31,6.42
86.0,2020-06-16,107.0,11,96,0.0,164,1736,0,0.0,328.0,4365.0,2504,58.0,14961.0,0.95,15.0,33.0,491,401,10,35,50,4,42,5.0,6.0,33.0,1.0,36.0,60.0,0.9,0.91,0.88,-5.31,0.0,0.0,0.0,-8.89,5.25
87.0,2020-06-17,422.0,9,105,0.0,67,2066,0,9.0,348.0,4787.0,2571,67.0,15309.0,1.07,18.0,33.0,668,401,10,38,50,0,40,5.0,6.0,36.0,1.0,38.0,60.0,0.89,0.9,0.85,6.54,0.0,0.0,0.0,6.1,0.0
88.0,2020-06-18,82.0,13,69,0.0,83,2019,0,1.0,289.0,4869.0,2654,68.0,15598.0,0.72,18.0,28.0,651,388,10,40,50,0,42,4.0,6.0,31.0,1.0,34.0,64.0,0.9,0.91,0.87,-28.07,0.0,-88.89,0.0,-16.95,-3.24
